node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1842,1322,0.000749071038199989,647557.932316532,739708.20189797,647587.650807962,739707.623171156,0.4362063061368,0.4354572350986,2020.59487934427,2020.5956284153,230800000,hCoV-19/Belgium/ULG-10356/2020|EPI_ISL_540523|2020-08-06|Europe,Liège,Liège,4020,4020
1842,1323,0.00348131147500003,647557.932316532,739708.20189797,648536.008821303,736695.543348775,0.4389385465736,0.4354572350986,2020.59487934427,2020.59836065574,230800000,hCoV-19/Belgium/ULG-10384/2020|EPI_ISL_540551|2020-08-07|Europe,Liège,Liège,4020,4020
1843,1324,0.000316489241599993,647876.579951901,737654.507214223,647881.029739187,737655.027787103,0.4362063061372,0.4358898168956,2020.59531192606,2020.59562841531,230800000,hCoV-19/Belgium/ULG-10363/2020|EPI_ISL_540530|2020-08-06|Europe,Liège,Liège,4020,4020
1843,1325,0.01124545099,647876.579951901,737654.507214223,651562.293552007,737716.867950899,0.4471352678856,0.4358898168956,2020.59531192606,2020.60655737705,230800000,hCoV-19/Belgium/ULG-10398/2020|EPI_ISL_540565|2020-08-10|Europe,Liège,Liège,4020,4040
1849,1850,0.000688144192899975,647738.848311657,730540.427912052,647735.911284338,730525.515705742,0.3924772350985,0.3917890909056,2020.55121120007,2020.55189934427,230800000,NA,Liège,Liège,4460,4460
1849,1855,0.000436303824799977,647738.848311657,730540.427912052,647784.014757496,730587.150410417,0.3922253947304,0.3917890909056,2020.55121120007,2020.5516475039,230800000,NA,Liège,Liège,4460,4420
1850,1852,0.01620637752,647735.911284338,730525.515705742,637936.44915587,720402.205970482,0.4086836126185,0.3924772350985,2020.55189934427,2020.56810572179,230800000,NA,Liège,Liège,4460,4480
1852,1853,0.009833622481,637936.44915587,720402.205970482,638025.937639201,720492.113879423,0.4185172350995,0.4086836126185,2020.56810572179,2020.57793934427,230800000,NA,Liège,Liège,4480,4480
1852,1334,0.000200289147699984,637936.44915587,720402.205970482,637936.648677528,720415.739332728,0.4088839017662,0.4086836126185,2020.56810572179,2020.56830601093,230800000,hCoV-19/Belgium/ULG-10317/2020|EPI_ISL_540484|2020-07-27|Europe,Liège,Liège,4480,4480
1853,1854,0.1343327572,638025.937639201,720492.113879423,644671.885699101,737822.528772905,0.5528499922995,0.4185172350995,2020.57793934427,2020.71227210147,230800000,NA,Liège,Liège,4480,4031
1853,1335,0.02042131148,638025.937639201,720492.113879423,649265.49514426,740925.354454824,0.4389385465795,0.4185172350995,2020.57793934427,2020.59836065575,230800000,hCoV-19/Belgium/ULG-10377/2020|EPI_ISL_540544|2020-08-07|Europe,Liège,Liège,4480,4020
1854,1337,0.09647106791,644671.885699101,737822.528772905,646021.805871924,739444.605750818,0.6493210602095,0.5528499922995,2020.71227210147,2020.80874316938,230800000,hCoV-19/Belgium/ULG-10533/2020|EPI_ISL_626325|2020-10-23|Europe,Liège,Liège,4031,4032
1854,1336,0.000842652606099947,644671.885699101,737822.528772905,644654.019405803,737831.888152064,0.5536926449056,0.5528499922995,2020.71227210147,2020.71311475407,230800000,hCoV-19/Belgium/ULG-10763/2020|EPI_ISL_641605|2020-09-18|Europe,Liège,Liège,4031,4032
1855,1338,0.01665850703,647784.014757496,730587.150410417,647496.464911198,742056.590234152,0.4088839017604,0.3922253947304,2020.5516475039,2020.56830601093,230800000,hCoV-19/Belgium/ULG-10311/2020|EPI_ISL_540478|2020-07-27|Europe,Liège,Liège,4420,4610
1855,1856,0.000251840368000023,647784.014757496,730587.150410417,647785.394331554,730590.243174838,0.3924772350984,0.3922253947304,2020.5516475039,2020.55189934427,230800000,NA,Liège,Liège,4420,4460
1856,1865,0.04057,647785.394331554,730590.243174838,643796.532074834,729339.22696974,0.4330472350984,0.3924772350984,2020.55189934427,2020.59246934427,230800000,NA,Liège,Liège,4460,4100
1862,1863,0.000240000000000018,647288.535736086,737670.134870364,647152.12749337,737166.467644593,0.4199872350984,0.4197472350984,2020.57916934427,2020.57940934427,230800000,NA,Liège,Liège,4030,4030
1865,1866,0.01621532636,643796.532074834,729339.22696974,643811.092280702,729470.318614409,0.4492625614584,0.4330472350984,2020.59246934427,2020.60868467063,230800000,NA,Liège,Liège,4100,4100
1865,1348,0.2818475956,643796.532074834,729339.22696974,631939.240524811,740753.311865282,0.7148948306984,0.4330472350984,2020.59246934427,2020.87431693987,230800000,hCoV-19/Belgium/ULG-10794/2020|EPI_ISL_661228|2020-11-16|Europe,Liège,Liège,4100,4140
1866,1872,0.000147015511899995,643811.092280702,729470.318614409,643810.129920692,729460.781199536,0.4494095769703,0.4492625614584,2020.60868467063,2020.60883168614,230800000,NA,Liège,Liège,4100,4100
1866,1867,0.00045467363770002,643811.092280702,729470.318614409,643809.113910045,729458.104870455,0.4497172350961,0.4492625614584,2020.60868467063,2020.60913934426,230800000,NA,Liège,Liège,4100,4100
1867,1869,0.19105,643809.113910045,729458.104870455,644149.776644452,733273.357386426,0.6407672350961,0.4497172350961,2020.60913934426,2020.80018934426,230800000,NA,Liège,Liège,4100,4102
1867,1868,0.04648111127,643809.113910045,729458.104870455,649179.56960115,695369.090480215,0.4961983463661,0.4497172350961,2020.60913934426,2020.65562045553,230800000,NA,Liège,Liège,4100,4280
1868,1349,0.000117249389499974,649179.56960115,695369.090480215,649180.027881509,695358.35468101,0.4963155957556,0.4961983463661,2020.65562045553,2020.65573770492,230800000,hCoV-19/Belgium/ULG-10455/2020|EPI_ISL_581629|2020-08-28|Europe,Liège,Liège,4280,4280
1868,1350,0.00831397070099998,649179.56960115,695369.090480215,654131.552107713,698998.294915178,0.5045123170671,0.4961983463661,2020.65562045553,2020.66393442624,230800000,hCoV-19/Belgium/ULG-10462/2020|EPI_ISL_581633|2020-08-31|Europe,Liège,Liège,4280,4280
1869,1351,0.01675054645,644149.776644452,733273.357386426,653726.039262383,739836.28636558,0.6575177815461,0.6407672350961,2020.80018934426,2020.81693989071,230800000,hCoV-19/Belgium/ULG-10646/2020|EPI_ISL_636624|2020-10-26|Europe,Liège,Liège,4102,4040
1869,1870,0.00514999999999999,644149.776644452,733273.357386426,644176.403417997,733197.097878079,0.6459172350961,0.6407672350961,2020.80018934426,2020.80533934426,230800000,NA,Liège,Liège,4102,4102
1870,1352,0.00340382513699999,644176.403417997,733197.097878079,644161.080596149,733181.749449803,0.6493210602331,0.6459172350961,2020.80533934426,2020.8087431694,230800000,hCoV-19/Belgium/ULG-10569/2020|EPI_ISL_626280|2020-10-23|Europe,Liège,Liège,4102,4102
1870,1871,0.00139,644176.403417997,733197.097878079,644171.633486304,733199.276467185,0.6473072350961,0.6459172350961,2020.80533934426,2020.80672934426,230800000,NA,Liège,Liège,4102,4102
1871,1354,0.07031983607,644171.633486304,733199.276467185,655179.746926746,739414.325669483,0.7176270711661,0.6473072350961,2020.80672934426,2020.87704918033,230800000,hCoV-19/Belgium/ULG-10806/2020|EPI_ISL_661233|2020-11-17|Europe,Liège,Liège,4102,4683
1871,1353,0.01021054645,644171.633486304,733199.276467185,642976.103408968,725048.327990787,0.6575177815461,0.6473072350961,2020.80672934426,2020.81693989071,230800000,hCoV-19/Belgium/ULG-10659/2020|EPI_ISL_636636|2020-10-26|Europe,Liège,Liège,4102,4400
1872,1873,0.02225765813,643810.129920692,729460.781199536,644527.630953389,731236.64498817,0.4716672351003,0.4494095769703,2020.60883168614,2020.63108934427,230800000,NA,Liège,Liège,4100,4100
1872,1998,0.000307658125800025,643810.129920692,729460.781199536,643812.173177988,729468.915037296,0.4497172350961,0.4494095769703,2020.60883168614,2020.60913934426,230800000,NA,Liège,Liège,4100,4100
1873,1355,0.04377404372,644527.630953389,731236.64498817,632588.985098579,704835.597316132,0.5154412788203,0.4716672351003,2020.63108934427,2020.67486338799,230800000,hCoV-19/Belgium/ULG-10609/2020|EPI_ISL_626246|2020-09-04|Europe,Liège,Liège,4100,4500
1873,1874,0.00139,644527.630953389,731236.64498817,644171.633486304,733199.276467185,0.4730572351003,0.4716672351003,2020.63108934427,2020.63247934427,230800000,NA,Liège,Liège,4100,4102
1874,1885,0.03691847243,644171.633486304,733199.276467185,644535.799111315,731344.784632037,0.5099757075303,0.4730572351003,2020.63247934427,2020.6693978167,230800000,NA,Liège,Liège,4102,4100
1874,1875,0.00365808519999999,644171.633486304,733199.276467185,644480.609519857,731179.152729004,0.4767153203003,0.4730572351003,2020.63247934427,2020.63613742947,230800000,NA,Liège,Liège,4102,4100
1875,1876,0.0233119148,644480.609519857,731179.152729004,648815.39474487,700420.351994729,0.5000272351003,0.4767153203003,2020.63613742947,2020.65944934427,230800000,NA,Liège,Liège,4100,4280
1875,1356,0.0004745923958,644480.609519857,731179.152729004,650971.806130505,745961.415146144,0.4771899126961,0.4767153203003,2020.63613742947,2020.63661202186,230800000,hCoV-19/Belgium/ULG-10407/2020|EPI_ISL_540574|2020-08-21|Europe,Liège,Liège,4100,4632
1876,1877,0.1430123696,648815.39474487,700420.351994729,648843.711971821,700443.451909477,0.6430396047003,0.5000272351003,2020.65944934427,2020.80246171387,230800000,NA,Liège,Liège,4280,4280
1877,1878,0.00267665485799995,648843.711971821,700443.451909477,647108.357702298,739919.62437243,0.6457162595583,0.6430396047003,2020.80246171387,2020.80513836873,230800000,NA,Liège,Liège,4280,4030
1877,1880,0.000657630380500041,648843.711971821,700443.451909477,648913.096122393,700471.289165173,0.6436972350808,0.6430396047003,2020.80246171387,2020.80311934425,230800000,NA,Liège,Liège,4280,4280
1878,1357,0.00360480065900004,647108.357702298,739919.62437243,647115.064764228,739919.792198806,0.6493210602173,0.6457162595583,2020.80513836873,2020.80874316939,230800000,hCoV-19/Belgium/ULG-10540/2020|EPI_ISL_626286|2020-10-23|Europe,Liège,Liège,4030,4030
1880,1360,0.06300087432,648913.096122393,700471.289165173,649665.209083468,701614.722097229,0.7066981094008,0.6436972350808,2020.80311934425,2020.86612021857,230800000,hCoV-19/Belgium/ULG-10833/2020|EPI_ISL_661250|2020-11-13|Europe,Liège,Liège,4280,4280
1880,1361,0.06300087432,648913.096122393,700471.289165173,648723.861276249,700459.431018451,0.7066981094008,0.6436972350808,2020.80311934425,2020.86612021857,230800000,hCoV-19/Belgium/ULG-10825/2020|EPI_ISL_661246|2020-11-13|Europe,Liège,Liège,4280,4280
1884,1365,0.02735686469,646324.580412637,739359.747424121,622780.743628145,727964.749738206,0.5454959236243,0.5181390589343,2020.6775611681,2020.70491803279,230800000,hCoV-19/Belgium/ULG-10728/2020|EPI_ISL_641570|2020-09-15|Europe,Liège,Liège,4032,4590
1884,1366,3.44603169699642e-05,646324.580412637,739359.747424121,646322.900647034,739357.434554871,0.51817351925127,0.5181390589343,2020.6775611681,2020.67759562842,230800000,hCoV-19/Belgium/ULG-10619/2020|EPI_ISL_626252|2020-09-05|Europe,Liège,Liège,4032,4032
1885,1886,0.01810078457,644535.799111315,731344.784632037,644580.094018983,731443.441126517,0.5280764921003,0.5099757075303,2020.6693978167,2020.68749860127,230800000,NA,Liège,Liège,4100,4100
1885,1959,0.000221527571899971,644535.799111315,731344.784632037,644537.334591287,731338.600283907,0.5101972351022,0.5099757075303,2020.6693978167,2020.66961934427,230800000,NA,Liège,Liège,4100,4100
1886,1887,0.00030594190300004,644580.094018983,731443.441126517,644574.332858907,731436.570101883,0.5283824340033,0.5280764921003,2020.68749860127,2020.68780454317,230800000,NA,Liège,Liège,4100,4100
1886,1907,7.11356545799458e-05,644580.094018983,731443.441126517,644580.332236334,731442.954543565,0.52814762775488,0.5280764921003,2020.68749860127,2020.68756973692,230800000,NA,Liège,Liège,4100,4100
1887,1888,0.000614801099000029,644574.332858907,731436.570101883,644785.626724912,733238.054485607,0.5289972351023,0.5283824340033,2020.68780454317,2020.68841934427,230800000,NA,Liège,Liège,4100,4000
1887,1894,0.000614801099000029,644574.332858907,731436.570101883,644785.626724912,733238.054485607,0.5289972351023,0.5283824340033,2020.68780454317,2020.68841934427,230800000,NA,Liège,Liège,4100,4000
1888,1367,0.1858975956,644785.626724912,733238.054485607,638358.825617657,747089.781869254,0.7148948307023,0.5289972351023,2020.68841934427,2020.87431693987,230800000,hCoV-19/Belgium/ULG-10791/2020|EPI_ISL_661226|2020-11-16|Europe,Liège,Liège,4000,4141
1888,1889,0.02757,644785.626724912,733238.054485607,644237.016408718,733954.949011083,0.5565672351023,0.5289972351023,2020.68841934427,2020.71598934427,230800000,NA,Liège,Liège,4000,4102
1889,1891,0.02650701774,644237.016408718,733954.949011083,644083.173198241,737780.953412256,0.5830742528423,0.5565672351023,2020.71598934427,2020.74249636201,230800000,NA,Liège,Liège,4102,4053
1891,1893,0.000342982262599989,644083.173198241,737780.953412256,644078.408460013,737776.890466286,0.5834172351049,0.5830742528423,2020.74249636201,2020.74283934427,230800000,NA,Liège,Liège,4053,4053
1891,1892,0.01652298226,644083.173198241,737780.953412256,643585.379610588,760469.767812212,0.5995972351023,0.5830742528423,2020.74249636201,2020.75901934427,230800000,NA,Liège,Liège,4053,4830
1892,1371,0.04972382514,643585.379610588,760469.767812212,642371.572794998,745515.406791732,0.6493210602423,0.5995972351023,2020.75901934427,2020.80874316941,230800000,hCoV-19/Belgium/ULG-10577/2020|EPI_ISL_626333|2020-10-23|Europe,Liège,Liège,4830,4877
1892,1370,0.05792054645,643585.379610588,760469.767812212,643286.16669887,760481.744420087,0.6575177815523,0.5995972351023,2020.75901934427,2020.81693989072,230800000,hCoV-19/Belgium/ULG-10711/2020|EPI_ISL_636682|2020-10-26|Europe,Liège,Liège,4830,4830
1893,1372,0.1314775956,644078.408460013,737776.890466286,622881.664455067,743472.324069747,0.7148948307049,0.5834172351049,2020.74283934427,2020.87431693987,230800000,hCoV-19/Belgium/ULG-10789/2020|EPI_ISL_661224|2020-11-16|Europe,Liège,Liège,4053,4920
1893,1373,0.07136830601,644078.408460013,737776.890466286,644044.531627323,737822.53450994,0.6547855411149,0.5834172351049,2020.74283934427,2020.81420765028,230800000,hCoV-19/Belgium/ULG-10637/2020|EPI_ISL_636615|2020-10-25|Europe,Liège,Liège,4053,4053
1894,1895,0.04475548578,644785.626724912,733238.054485607,638778.704529037,730051.200505139,0.5737527208823,0.5289972351023,2020.68841934427,2020.73317483005,230800000,NA,Liège,Liège,4000,4100
1894,1900,0.07063537573,644785.626724912,733238.054485607,645600.724096135,727270.606430826,0.5996326108323,0.5289972351023,2020.68841934427,2020.75905472,230800000,NA,Liège,Liège,4000,4400
1895,1899,0.000574514216299948,638778.704529037,730051.200505139,638832.807712019,729988.415944129,0.5743272350986,0.5737527208823,2020.73317483005,2020.73374934427,230800000,NA,Liège,Liège,4100,4100
1895,1896,0.0449089678,638778.704529037,730051.200505139,635287.256815547,707904.398947313,0.6186616886823,0.5737527208823,2020.73317483005,2020.77808379785,230800000,NA,Liège,Liège,4100,4520
1896,1898,0.00039554641390005,635287.256815547,707904.398947313,635284.319060117,707910.870466949,0.6190572350962,0.6186616886823,2020.77808379785,2020.77847934426,230800000,NA,Liège,Liège,4520,4520
1896,1897,0.0286455464100001,635287.256815547,707904.398947313,635399.853106478,706117.530243855,0.6473072350923,0.6186616886823,2020.77808379785,2020.80672934426,230800000,NA,Liège,Liège,4520,4218
1897,1374,0.02387174863,635399.853106478,706117.530243855,638480.524248904,707034.221900588,0.6711789837223,0.6473072350923,2020.80672934426,2020.83060109289,230800000,hCoV-19/Belgium/ULG-10778/2020|EPI_ISL_644624|2020-10-31|Europe,Liège,Liège,4218,4520
1897,1375,0.01021054645,635399.853106478,706117.530243855,635390.22776141,706107.774551313,0.6575177815423,0.6473072350923,2020.80672934426,2020.81693989071,230800000,hCoV-19/Belgium/ULG-10671/2020|EPI_ISL_636646|2020-10-26|Europe,Liège,Liège,4218,4218
1898,1377,0.08764087432,635284.319060117,707910.870466949,635143.07589287,707511.587183871,0.7066981094162,0.6190572350962,2020.77847934426,2020.86612021858,230800000,hCoV-19/Belgium/ULG-10824/2020|EPI_ISL_661217|2020-11-13|Europe,Liège,Liège,4520,4520
1898,1376,0.03846054645,635284.319060117,707910.870466949,632921.958493936,720819.347707698,0.6575177815462,0.6190572350962,2020.77847934426,2020.81693989071,230800000,hCoV-19/Belgium/ULG-10710/2020|EPI_ISL_636681|2020-10-26|Europe,Liège,Liège,4520,4550
1899,1378,0.08319054645,638832.807712019,729988.415944129,638792.901309034,730092.845754483,0.6575177815486,0.5743272350986,2020.73374934427,2020.81693989072,230800000,hCoV-19/Belgium/ULG-10648/2020|EPI_ISL_636626|2020-10-26|Europe,Liège,Liège,4100,4100
1899,1379,0.08319054645,638832.807712019,729988.415944129,649276.242694625,743261.176264225,0.6575177815486,0.5743272350986,2020.73374934427,2020.81693989072,230800000,hCoV-19/Belgium/ULG-10633/2020|EPI_ISL_636612|2020-10-26|Europe,Liège,Liège,4100,4671
1900,1902,0.000314624266700037,645600.724096135,727270.606430826,645599.2156842,727271.685810635,0.599947235099,0.5996326108323,2020.75905472,2020.75936934427,230800000,NA,Liège,Liège,4400,4400
1900,1901,0.000314624266700037,645600.724096135,727270.606430826,645599.2156842,727271.685810635,0.599947235099,0.5996326108323,2020.75905472,2020.75936934427,230800000,NA,Liège,Liège,4400,4400
1901,1380,0.07123174863,645599.2156842,727271.685810635,634266.699891488,702869.990022214,0.671178983729,0.599947235099,2020.75936934427,2020.8306010929,230800000,hCoV-19/Belgium/ULG-10770/2020|EPI_ISL_644616|2020-10-31|Europe,Liège,Liège,4400,4218
1901,1381,0.04937382514,645599.2156842,727271.685810635,645567.628218442,723310.065354329,0.649321060239,0.599947235099,2020.75936934427,2020.80874316941,230800000,hCoV-19/Belgium/ULG-10685/2020|EPI_ISL_636657|2020-10-23|Europe,Liège,Liège,4400,4400
1902,1903,0.04573757993,645599.2156842,727271.685810635,646441.684708258,726209.672426261,0.645684815029,0.599947235099,2020.75936934427,2020.8051069242,230800000,NA,Liège,Liège,4400,4400
1902,1382,0.05757054645,645599.2156842,727271.685810635,627933.392246574,739976.703785752,0.657517781549,0.599947235099,2020.75936934427,2020.81693989072,230800000,hCoV-19/Belgium/ULG-10653/2020|EPI_ISL_636630|2020-10-26|Europe,Liège,Liège,4400,4920
1903,1383,0.02549416871,646441.684708258,726209.672426261,646263.027285576,726407.731076516,0.671178983739,0.645684815029,2020.8051069242,2020.83060109291,230800000,hCoV-19/Belgium/ULG-10773/2020|EPI_ISL_644619|2020-10-31|Europe,Liège,Liège,4400,4400
1903,1904,0.000467085562099956,646441.684708258,726209.672426261,636591.885364365,729700.494735996,0.6461519005911,0.645684815029,2020.8051069242,2020.80557400976,230800000,NA,Liège,Liège,4400,4120
1904,1384,0.06874293014,636591.885364365,729700.494735996,619820.331106984,742883.763808365,0.7148948307311,0.6461519005911,2020.80557400976,2020.8743169399,230800000,hCoV-19/Belgium/ULG-10787/2020|EPI_ISL_661222|2020-11-16|Europe,Liège,Liège,4120,4190
1904,1905,0.000456475691700042,636591.885364365,729700.494735996,636627.218222331,729680.050374805,0.6466083762828,0.6461519005911,2020.80557400976,2020.80603048545,230800000,NA,Liège,Liège,4120,4120
1905,1385,0.0109094052699999,636627.218222331,729680.050374805,636656.229506998,729692.783122995,0.6575177815528,0.6466083762828,2020.80603048545,2020.81693989072,230800000,hCoV-19/Belgium/ULG-10689/2020|EPI_ISL_636661|2020-10-26|Europe,Liège,Liège,4120,4120
1905,1906,0.000168858817899964,636627.218222331,729680.050374805,636625.923770899,729679.750000333,0.6467772351007,0.6466083762828,2020.80603048545,2020.80619934427,230800000,NA,Liège,Liège,4120,4120
1906,1386,0.01074054645,636625.923770899,729679.750000333,634189.498701102,705023.197922162,0.6575177815507,0.6467772351007,2020.80619934427,2020.81693989072,230800000,hCoV-19/Belgium/ULG-10700/2020|EPI_ISL_636672|2020-10-26|Europe,Liège,Liège,4120,4520
1906,1387,0.0708498360700001,636625.923770899,729679.750000333,653914.641702475,730409.621280975,0.7176270711707,0.6467772351007,2020.80619934427,2020.87704918034,230800000,hCoV-19/Belgium/ULG-10817/2020|EPI_ISL_661241|2020-11-17|Europe,Liège,Liège,4120,4432
1907,1956,0.000140808800500047,644580.332236334,731442.954543565,644583.289550419,731453.808363475,0.52828843655538,0.52814762775488,2020.68756973692,2020.68771054572,230800000,NA,Liège,Liège,4100,4100
1907,1908,0.000849607347400028,644580.332236334,731442.954543565,644579.867294169,731441.684477404,0.52899723510228,0.52814762775488,2020.68756973692,2020.68841934427,230800000,NA,Liège,Liège,4100,4100
1908,1909,0.01860549549,644579.867294169,731441.684477404,644569.687868138,731506.158932474,0.54760273059228,0.52899723510228,2020.68841934427,2020.70702483976,230800000,NA,Liège,Liège,4100,4100
1908,1916,0.00227999999999995,644579.867294169,731441.684477404,644570.194207254,731443.757213117,0.53127723510228,0.52899723510228,2020.68841934427,2020.69069934427,230800000,NA,Liège,Liège,4100,4100
1909,1910,0.00830352919400001,644569.687868138,731506.158932474,644563.972208432,731475.01525779,0.55590625978628,0.54760273059228,2020.70702483976,2020.71532836895,230800000,NA,Liège,Liège,4100,4100
1909,1914,1.45045101499486e-05,644569.687868138,731506.158932474,644572.474348439,731527.552665507,0.54761723510243,0.54760273059228,2020.70702483976,2020.70703934427,230800000,NA,Liège,Liège,4100,4100
1910,1388,0.000518625588900035,644563.972208432,731475.01525779,652682.935578884,738318.41628676,0.55642488537518,0.55590625978628,2020.71532836895,2020.71584699454,230800000,hCoV-19/Belgium/ULG-10745/2020|EPI_ISL_641587|2020-09-19|Europe,Liège,Liège,4100,4040
1910,1911,0.00647097531600005,644563.972208432,731475.01525779,644594.295748452,731524.897035291,0.56237723510228,0.55590625978628,2020.71532836895,2020.72179934427,230800000,NA,Liège,Liège,4100,4100
1911,1912,0.00175000000000003,644594.295748452,731524.897035291,632928.635101618,708633.845392619,0.56412723510228,0.56237723510228,2020.72179934427,2020.72354934427,230800000,NA,Liège,Liège,4100,4500
1911,1913,0.03722,644594.295748452,731524.897035291,644552.970799899,731545.19617207,0.59959723510228,0.56237723510228,2020.72179934427,2020.75901934427,230800000,NA,Liège,Liège,4100,4100
1912,1390,0.00322661202200003,632928.635101618,708633.845392619,637369.837565445,716927.797119746,0.56735384712428,0.56412723510228,2020.72354934427,2020.72677595629,230800000,hCoV-19/Belgium/ULG-10483/2020|EPI_ISL_581648|2020-09-23|Europe,Liège,Liège,4500,4540
1912,1389,0.000494371584800035,632928.635101618,708633.845392619,632924.821441837,708632.862767403,0.56462160668708,0.56412723510228,2020.72354934427,2020.72404371586,230800000,hCoV-19/Belgium/ULG-10472/2020|EPI_ISL_581578|2020-09-22|Europe,Liège,Liège,4500,4500
1913,1392,0.04972382514,644552.970799899,731545.19617207,639194.999174319,726391.948075732,0.64932106024228,0.59959723510228,2020.75901934427,2020.80874316941,230800000,hCoV-19/Belgium/ULG-10593/2020|EPI_ISL_626270|2020-10-23|Europe,Liège,Liège,4100,4121
1913,1391,0.04972382514,644552.970799899,731545.19617207,648283.920283594,741445.692003608,0.64932106024228,0.59959723510228,2020.75901934427,2020.80874316941,230800000,hCoV-19/Belgium/ULG-10598/2020|EPI_ISL_626296|2020-10-23|Europe,Liège,Liège,4100,4610
1914,1915,0.01966202256,644572.474348439,731527.552665507,640389.211817164,717520.511764263,0.56727925766243,0.54761723510243,2020.70703934427,2020.72670136683,230800000,NA,Liège,Liège,4100,4540
1914,1393,0.1099005464,644572.474348439,731527.552665507,644704.560984135,732628.147839684,0.65751778150243,0.54761723510243,2020.70703934427,2020.81693989067,230800000,hCoV-19/Belgium/ULG-10691/2020|EPI_ISL_636663|2020-10-26|Europe,Liège,Liège,4100,4102
1915,1394,7.45894573800365e-05,640389.211817164,717520.511764263,639074.810001633,718207.678712639,0.56735384711981,0.56727925766243,2020.72670136683,2020.72677595629,230800000,hCoV-19/Belgium/ULG-10491/2020|EPI_ISL_581582|2020-09-23|Europe,Liège,Liège,4540,4540
1915,1395,7.45894573800365e-05,640389.211817164,717520.511764263,640378.111933629,717502.780105455,0.56735384711981,0.56727925766243,2020.72670136683,2020.72677595629,230800000,hCoV-19/Belgium/ULG-10489/2020|EPI_ISL_581652|2020-09-23|Europe,Liège,Liège,4540,4540
1916,1917,0.00327,644570.194207254,731443.757213117,644561.269639696,731456.110637332,0.53454723510228,0.53127723510228,2020.69069934427,2020.69396934427,230800000,NA,Liège,Liège,4100,4100
1916,1396,0.1262405464,644570.194207254,731443.757213117,652406.102805564,759900.891482833,0.65751778150228,0.53127723510228,2020.69069934427,2020.81693989067,230800000,hCoV-19/Belgium/ULG-10663/2020|EPI_ISL_636640|2020-10-26|Europe,Liège,Liège,4100,4841
1917,1918,0.00258999999999998,644561.269639696,731456.110637332,644574.780793613,731478.074972767,0.53713723510228,0.53454723510228,2020.69396934427,2020.69655934427,230800000,NA,Liège,Liège,4100,4100
1917,1397,0.1830798361,644561.269639696,731456.110637332,625761.72499279,732794.605668947,0.71762707120228,0.53454723510228,2020.69396934427,2020.87704918037,230800000,hCoV-19/Belgium/ULG-10814/2020|EPI_ISL_661239|2020-11-17|Europe,Liège,Liège,4100,4180
1918,1926,0.00255000000000005,644574.780793613,731478.074972767,644615.216284583,731407.825467625,0.53968723510228,0.53713723510228,2020.69655934427,2020.69910934427,230800000,NA,Liège,Liège,4100,4100
1918,1919,0.08722,644574.780793613,731478.074972767,644328.225967457,731525.889024728,0.62435723510228,0.53713723510228,2020.69655934427,2020.78377934427,230800000,NA,Liège,Liège,4100,4100
1919,1920,0.0208,644328.225967457,731525.889024728,645232.965631797,732569.746127997,0.64515723510228,0.62435723510228,2020.78377934427,2020.80457934427,230800000,NA,Liège,Liège,4100,4000
1920,1923,0.000680000000000014,645232.965631797,732569.746127997,651462.105803632,737420.105257871,0.64583723510228,0.64515723510228,2020.80457934427,2020.80525934427,230800000,NA,Liège,Liège,4000,4040
1920,1921,0.000689999999999968,645232.965631797,732569.746127997,637833.107299331,722807.536701646,0.64584723510228,0.64515723510228,2020.80457934427,2020.80526934427,230800000,NA,Liège,Liège,4000,4480
1921,1922,7.00000000000145e-05,637833.107299331,722807.536701646,637837.880169729,722802.203967662,0.64591723510228,0.64584723510228,2020.80526934427,2020.80533934427,230800000,NA,Liège,Liège,4480,4480
1922,1400,0.00340382513699999,637837.880169729,722802.203967662,637826.628011955,722818.552201655,0.64932106023928,0.64591723510228,2020.80533934427,2020.80874316941,230800000,hCoV-19/Belgium/ULG-10517/2020|EPI_ISL_626276|2020-10-23|Europe,Liège,Liège,4480,4480
1923,1402,0.00348382513699996,651462.105803632,737420.105257871,654382.105228529,739247.505180896,0.64932106023928,0.64583723510228,2020.80525934427,2020.80874316941,230800000,hCoV-19/Belgium/ULG-10516/2020|EPI_ISL_626260|2020-10-23|Europe,Liège,Liège,4040,4040
1923,1924,7.00000000000145e-05,651462.105803632,737420.105257871,637837.880169729,722802.203967662,0.64590723510228,0.64583723510228,2020.80525934427,2020.80532934427,230800000,NA,Liège,Liège,4040,4480
1924,1925,9.99999999995449e-06,637837.880169729,722802.203967662,651460.3444195,737414.079002564,0.64591723510228,0.64590723510228,2020.80532934427,2020.80533934427,230800000,NA,Liège,Liège,4480,4040
1924,1403,0.00341382513699995,637837.880169729,722802.203967662,651467.254903894,737397.746907699,0.64932106023928,0.64590723510228,2020.80532934427,2020.80874316941,230800000,hCoV-19/Belgium/ULG-10508/2020|EPI_ISL_626259|2020-10-23|Europe,Liège,Liège,4480,4040
1925,1404,0.00340382513699999,651460.3444195,737414.079002564,633471.045585241,740160.377015449,0.64932106023928,0.64591723510228,2020.80533934427,2020.80874316941,230800000,hCoV-19/Belgium/ULG-10568/2020|EPI_ISL_626275|2020-10-23|Europe,Liège,Liège,4040,4140
